,video,method,value
1081,video_136,maxim_realblur_j,4.279086675503658
1082,video_136,real_blur,0.0
1083,video_136,nafnet_reds,6.089810203468399
1084,video_136,deblurgan_inception,5.247372635862256
1085,video_136,maxim_reds,1.1603201612279976
1086,video_136,gt,9.247308711731252
1087,video_136,mffdnet,0.9428092819600755
1088,video_137,gt,9.923164103271125
1089,video_137,deblurgan_inception,7.243377258790339
1090,video_137,real_blur,0.0
1091,video_137,maxim_gopro,4.4181581121563775
1092,video_137,nafnet_reds,5.4633418502855084
1093,video_137,maxim_realblur_j,7.895534284840796
1094,video_137,mffdnet,1.6922239725095594
1095,video_137,maxim_reds,2.3197499362166125
1096,video_138,real_blur,0.0
1097,video_138,mffdnet,0.7588732573208365
1098,video_138,nafnet_reds,4.223165785407223
1099,video_138,maxim_realblur_j,1.2120956756423693
1100,video_138,gt,7.052014390003693
1101,video_138,maxim_reds,0.5326921226700028
1102,video_138,maxim_gopro,0.21643293766083946
1103,video_138,deblurgan_inception,1.563064436479022
1104,video_139,mffdnet,1.648344452086666
1105,video_139,deblurgan_inception,5.438755044071785
1106,video_139,maxim_reds,0.4412763933547672
1107,video_139,gt,9.535639497953971
1108,video_139,maxim_realblur_j,3.4980218603484996
1109,video_139,maxim_gopro,0.0
1110,video_139,nafnet_reds,6.234851418840254
1111,video_139,real_blur,0.16980562061681592
1112,video_140,deblurgan_inception,4.788880501304809
1113,video_140,mffdnet,0.8866971712640908
1114,video_140,gt,8.634422563249764
1115,video_140,nafnet_reds,5.384771979052745
1116,video_140,maxim_realblur_j,2.638994422140611
1117,video_140,maxim_gopro,0.4815010253358256
1118,video_140,maxim_reds,1.7800974934206764
1119,video_140,real_blur,0.0
1120,video_141,maxim_gopro,2.9542120987681666
1121,video_141,maxim_reds,2.9785308054955975
1122,video_141,mffdnet,0.17170146140181108
1123,video_141,nafnet_reds,7.663182932863812
1124,video_141,deblurgan_inception,4.769133879059102
1125,video_141,maxim_realblur_j,7.721428941332761
1126,video_141,real_blur,0.0
1127,video_141,gt,9.426836115183937
1128,video_142,nafnet_reds,3.3149307376184267
1129,video_142,gt,6.164036949358348
1130,video_142,real_blur,0.2716631096781774
1131,video_142,mffdnet,0.0
1132,video_142,maxim_gopro,1.0434578456173873
1133,video_142,deblurgan_inception,3.146614449129941
1134,video_142,maxim_realblur_j,5.273356325089449
1135,video_142,maxim_reds,2.06186385281504
1136,video_143,maxim_gopro,4.12273348832146
1137,video_143,mffdnet,0.0
1138,video_143,gt,6.626747787125881
1139,video_143,maxim_realblur_j,5.297934824378931
1140,video_143,nafnet_reds,6.202328425414929
1141,video_143,deblurgan_inception,3.826437693878354
1142,video_143,real_blur,0.935129701879319
1143,video_143,maxim_reds,2.5786716658041504
1144,video_144,mffdnet,0.1760328834107008
1145,video_144,maxim_realblur_j,0.7573895786662805
1146,video_144,nafnet_reds,4.429839985864683
1147,video_144,gt,4.6674530472811915
1148,video_144,real_blur,0.0
1149,video_144,deblurgan_inception,3.1787745874309525
1150,video_144,maxim_gopro,2.9641965237806303
1151,video_144,maxim_reds,2.1342772722091086
1152,video_145,mffdnet,1.4516284929398027
1153,video_145,maxim_reds,1.2333839589447748
1154,video_145,maxim_gopro,1.493124716520792
1155,video_145,deblurgan_inception,4.592860883153605
1156,video_145,real_blur,0.0
1157,video_145,nafnet_reds,6.1906789582478385
1158,video_145,maxim_realblur_j,1.0064563098458341
1159,video_145,gt,9.130024803547505
1160,video_146,gt,9.770135972066011
1161,video_146,deblurgan_inception,6.838446233698498
1162,video_146,mffdnet,0.0
1163,video_146,maxim_reds,2.9234120525225773
1164,video_146,real_blur,0.7266181898435526
1165,video_146,maxim_gopro,4.17612949388993
1166,video_146,nafnet_reds,4.448311951518811
1167,video_146,maxim_realblur_j,4.0357463725116265
1168,video_147,maxim_reds,3.2971609199398952
1169,video_147,mffdnet,1.8476105801997351
1170,video_147,maxim_gopro,2.959999302534305
1171,video_147,deblurgan_inception,5.183839361743189
1172,video_147,nafnet_reds,4.105347797701896
1173,video_147,maxim_realblur_j,4.125125003069763
1174,video_147,real_blur,0.0
1175,video_147,gt,6.075675037787173
1176,video_148,deblurgan_inception,5.6892788497592015
1177,video_148,real_blur,0.0
1178,video_148,gt,8.823989155869274
1179,video_148,nafnet_reds,6.485302417397434
1180,video_148,maxim_reds,2.645906629051869
1181,video_148,maxim_gopro,3.0145125341077508
1182,video_148,maxim_realblur_j,7.434163503807142
1183,video_148,mffdnet,0.45458801525512804
1184,video_149,deblurgan_inception,7.552502408515186
1185,video_149,nafnet_reds,7.144874811973598
1186,video_149,maxim_reds,3.5446500677928174
1187,video_149,real_blur,0.936446074310977
1188,video_149,mffdnet,0.0
1189,video_149,gt,9.516690535837988
1190,video_149,maxim_realblur_j,8.19147767219938
1191,video_149,maxim_gopro,6.078943436055289
1192,video_150,maxim_realblur_j,0.0
1193,video_150,nafnet_reds,1.5347285781256272
1194,video_150,real_blur,0.011527925689234128
1195,video_150,mffdnet,0.9711434643248095
1196,video_150,deblurgan_inception,2.9615449878697166
1197,video_150,gt,6.270815133524284
1198,video_150,maxim_reds,0.9261502476527088
1199,video_150,maxim_gopro,0.9846387841973905
1200,video_151,mffdnet,1.5426210585675577
1201,video_151,nafnet_reds,3.0363385770669833
1202,video_151,maxim_realblur_j,5.678870578521832
1203,video_151,gt,5.350778412544296
1204,video_151,deblurgan_inception,1.5043793382978143
1205,video_151,maxim_gopro,3.8359280490528747
1206,video_151,maxim_reds,3.554087708466156
1207,video_151,real_blur,0.0
1208,video_152,deblurgan_inception,4.104457268862014
1209,video_152,maxim_reds,2.696080035744668
1210,video_152,maxim_realblur_j,2.403292100019906
1211,video_152,gt,6.904270774851616
1212,video_152,real_blur,0.0
1213,video_152,maxim_gopro,3.709888689374732
1214,video_152,nafnet_reds,4.914517871288701
1215,video_152,mffdnet,1.0304879646814697
1216,video_153,gt,8.095877831209098
1217,video_153,deblurgan_inception,3.8362074364117467
1218,video_153,maxim_reds,0.5033246871068142
1219,video_153,maxim_realblur_j,0.2805452453162234
1220,video_153,mffdnet,0.9635244852477953
1221,video_153,real_blur,0.0
1222,video_153,maxim_gopro,0.5896570659906404
1223,video_153,nafnet_reds,5.338166195860026
1224,video_154,deblurgan_inception,6.789831894070891
1225,video_154,maxim_reds,2.409919353783142
1226,video_154,nafnet_reds,6.493725482428797
1227,video_154,maxim_realblur_j,7.436386924508425
1228,video_154,mffdnet,2.627077044924887
1229,video_154,real_blur,0.0
1230,video_154,gt,9.863563078775012
1231,video_154,maxim_gopro,4.283796848055843
1232,video_155,deblurgan_inception,6.337506308487425
1233,video_155,maxim_reds,2.6601732889631604
1234,video_155,maxim_gopro,5.8544918126081615
1235,video_155,maxim_realblur_j,7.02633387645357
1236,video_155,real_blur,0.0
1237,video_155,gt,6.545943753324155
1238,video_155,nafnet_reds,5.464424069966071
1239,video_155,mffdnet,2.877984676018779
1240,video_156,nafnet_reds,3.854364343396168
1241,video_156,maxim_reds,0.5270304189963895
1242,video_156,maxim_realblur_j,0.3724100611167085
1243,video_156,mffdnet,1.0144860848704065
1244,video_156,maxim_gopro,1.3319507983246277
1245,video_156,gt,6.0883710364144275
1246,video_156,real_blur,0.0
1247,video_156,deblurgan_inception,4.297285105542196
1248,video_157,real_blur,0.0
1249,video_157,maxim_reds,0.7970330899696374
1250,video_157,maxim_gopro,1.0767826776915606
1251,video_157,gt,7.674505346061485
1252,video_157,deblurgan_inception,3.075501408028137
1253,video_157,mffdnet,0.33452553721586703
1254,video_157,nafnet_reds,4.797428678407811
1255,video_157,maxim_realblur_j,2.897208522521035
1256,video_158,mffdnet,1.9810155804987555
1257,video_158,gt,8.96383760249452
1258,video_158,real_blur,0.0
1259,video_158,nafnet_reds,7.7496776327536345
1260,video_158,maxim_gopro,3.980670100380755
1261,video_158,maxim_realblur_j,6.987109573858566
1262,video_158,maxim_reds,3.2309968443247605
1263,video_158,deblurgan_inception,6.753251244309585
1264,video_159,maxim_realblur_j,7.842669780227638
1265,video_159,maxim_reds,4.5517565445916475
1266,video_159,maxim_gopro,5.0627574314502315
1267,video_159,nafnet_reds,6.255482140497858
1268,video_159,deblurgan_inception,3.163971441534014
1269,video_159,real_blur,0.0
1270,video_159,gt,8.581034328016575
1271,video_159,mffdnet,0.6100805984831972
1272,video_160,maxim_reds,0.8847957433121009
1273,video_160,mffdnet,1.3493692404793058
1274,video_160,deblurgan_inception,4.073838869282366
1275,video_160,gt,7.498163868212183
1276,video_160,maxim_gopro,3.692372472072414
1277,video_160,maxim_realblur_j,5.305698829651522
1278,video_160,nafnet_reds,5.399216227407159
1279,video_160,real_blur,0.0
1280,video_161,mffdnet,0.33965413241930353
1281,video_161,gt,7.504264638583647
1282,video_161,maxim_reds,0.870601126275449
1283,video_161,maxim_gopro,2.3289628873427315
1284,video_161,maxim_realblur_j,4.853462337298661
1285,video_161,deblurgan_inception,4.388352421772441
1286,video_161,real_blur,0.0
1287,video_161,nafnet_reds,5.696688086368367
1288,video_162,maxim_reds,1.1417152357762839
1289,video_162,maxim_gopro,0.13615558602084699
1290,video_162,maxim_realblur_j,1.359646807907821
1291,video_162,gt,4.424798695649463
1292,video_162,real_blur,0.02088364104061613
1293,video_162,deblurgan_inception,2.479313540318868
1294,video_162,nafnet_reds,4.104195477753793
1295,video_162,mffdnet,0.0
1296,video_163,nafnet_reds,4.003568342158522
1297,video_163,maxim_realblur_j,3.114956590624261
1298,video_163,gt,7.205588616179121
1299,video_163,deblurgan_inception,2.3713825089762084
1300,video_163,real_blur,0.0
1301,video_163,maxim_reds,0.3898632849616601
1302,video_163,maxim_gopro,1.0857289478481413
1303,video_163,mffdnet,0.35784571943477905
1304,video_164,maxim_gopro,2.126619177660806
1305,video_164,nafnet_reds,2.535268103612604
1306,video_164,maxim_reds,2.071510090214802
1307,video_164,maxim_realblur_j,0.457836167208312
1308,video_164,mffdnet,1.181244520220599
1309,video_164,deblurgan_inception,1.2426612773927328
1310,video_164,gt,2.7562712980018653
1311,video_164,real_blur,0.0
1312,video_165,maxim_gopro,0.2606794810102496
1313,video_165,deblurgan_inception,3.2847668707756053
1314,video_165,maxim_realblur_j,2.465195520785613
1315,video_165,real_blur,0.0
1316,video_165,mffdnet,0.9367274666815525
1317,video_165,gt,5.194241790999578
1318,video_165,maxim_reds,1.8906165933084247
1319,video_165,nafnet_reds,2.5766083743280666
1320,video_166,nafnet_reds,5.466462337507172
1321,video_166,mffdnet,0.18968934116051805
1322,video_166,maxim_gopro,1.309372650153093
1323,video_166,real_blur,0.0
1324,video_166,deblurgan_inception,3.7309302092744874
1325,video_166,gt,7.369688869911195
1326,video_166,maxim_realblur_j,5.995093803643861
1327,video_166,maxim_reds,1.0726513286894974
1328,video_167,maxim_reds,8.089283717869497
1329,video_167,deblurgan_inception,4.825545863657968
1330,video_167,nafnet_reds,9.053218137353847
1331,video_167,gt,8.737104569489642
1332,video_167,maxim_gopro,6.337027686230834
1333,video_167,maxim_realblur_j,7.822421495782008
1334,video_167,mffdnet,2.3259105725844007
1335,video_167,real_blur,0.0
1336,video_168,deblurgan_inception,1.2760378785640132
1337,video_168,maxim_reds,0.14896940417239435
1338,video_168,maxim_gopro,1.3380503733186553
1339,video_168,real_blur,0.0
1340,video_168,maxim_realblur_j,4.732057409351134
1341,video_168,nafnet_reds,4.803799701797971
1342,video_168,gt,8.208739865675266
1343,video_168,mffdnet,0.49454948153740863
1344,video_169,deblurgan_inception,3.1415937634246505
1345,video_169,nafnet_reds,4.318022840084453
1346,video_169,real_blur,0.12458988598416187
1347,video_169,mffdnet,0.0
1348,video_169,maxim_realblur_j,1.5968860646440854
1349,video_169,gt,6.460143810306848
1350,video_169,maxim_gopro,2.0975255065540157
1351,video_169,maxim_reds,0.6449593926507062
1352,video_170,mffdnet,1.3459869663968875
1353,video_170,real_blur,0.0
1354,video_170,maxim_gopro,3.204998064561373
1355,video_170,deblurgan_inception,1.094565228700827
1356,video_170,maxim_reds,1.604556243715142
1357,video_170,nafnet_reds,5.405196592708639
1358,video_170,maxim_realblur_j,5.0052732501968435
1359,video_170,gt,5.92498929939535
1360,video_171,nafnet_reds,9.048821255253332
1361,video_171,real_blur,0.0
1362,video_171,maxim_realblur_j,8.55261195438087
1363,video_171,mffdnet,4.1297019954273
1364,video_171,maxim_gopro,6.092177307653442
1365,video_171,maxim_reds,3.27013476013731
1366,video_171,deblurgan_inception,4.893127574360782
1367,video_171,gt,10.017365406228688
1368,video_172,gt,5.494764380789412
1369,video_172,nafnet_reds,6.47787126444958
1370,video_172,mffdnet,1.1166102519247643
1371,video_172,maxim_reds,3.4348861432374083
1372,video_172,deblurgan_inception,2.981361533264882
1373,video_172,maxim_realblur_j,3.8056237066688565
1374,video_172,real_blur,0.0
1375,video_172,maxim_gopro,4.331324222654162
1376,video_173,mffdnet,0.26182349238216507
1377,video_173,maxim_reds,1.2260655660335762
1378,video_173,deblurgan_inception,4.226709628372147
1379,video_173,gt,7.086765004063335
1380,video_173,real_blur,0.0
1381,video_173,maxim_gopro,5.067069378377055
1382,video_173,nafnet_reds,4.691514202136801
1383,video_173,maxim_realblur_j,5.041251558911984
1384,video_174,deblurgan_inception,5.6855016584129725
1385,video_174,real_blur,0.0
1386,video_174,mffdnet,1.3041835672155964
1387,video_174,maxim_reds,1.8350991629952653
1388,video_174,maxim_gopro,3.0742759412767695
1389,video_174,gt,8.399293117457077
1390,video_174,nafnet_reds,4.73746498511625
1391,video_174,maxim_realblur_j,4.6563341949492365
1392,video_175,gt,12.255923488794494
1393,video_175,real_blur,0.0
1394,video_175,deblurgan_inception,6.041706606734732
1395,video_175,maxim_reds,5.637466777339676
1396,video_175,maxim_gopro,8.107801739255699
1397,video_175,maxim_realblur_j,11.88895803112535
1398,video_175,mffdnet,2.8209977269970334
1399,video_175,nafnet_reds,9.923317802336449
1400,video_176,maxim_reds,1.2225285519384912
1401,video_176,maxim_gopro,0.8749786319568053
1402,video_176,nafnet_reds,3.593773813884388
1403,video_176,real_blur,0.0
1404,video_176,mffdnet,0.7921515748749419
1405,video_176,deblurgan_inception,1.8643974551696978
1406,video_176,gt,4.91024188914272
1407,video_176,maxim_realblur_j,2.382504156822312
1408,video_177,mffdnet,0.0
1409,video_177,maxim_realblur_j,0.9293090411687879
1410,video_177,nafnet_reds,1.4075129243030589
1411,video_177,gt,5.202888792991134
1412,video_177,deblurgan_inception,0.9828550891517356
1413,video_177,maxim_reds,1.6356068521791431
1414,video_177,maxim_gopro,1.120823208480637
1415,video_177,real_blur,0.29479068195496494
1416,video_178,nafnet_reds,7.916006515463293
1417,video_178,maxim_realblur_j,5.393883686875704
1418,video_178,real_blur,1.8535112427022646
1419,video_178,maxim_gopro,3.013157488205879
1420,video_178,mffdnet,0.0
1421,video_178,maxim_reds,2.9038657344366365
1422,video_178,gt,10.808082780305718
1423,video_178,deblurgan_inception,6.234448667190503
1424,video_179,real_blur,0.0
1425,video_179,maxim_realblur_j,9.636697613773045
1426,video_179,mffdnet,3.84494123211366
1427,video_179,gt,12.675867227563007
1428,video_179,deblurgan_inception,6.905232197762303
1429,video_179,maxim_reds,1.6387653924415846
1430,video_179,nafnet_reds,7.9643905683735365
1431,video_179,maxim_gopro,4.460315611487137
1432,video_180,mffdnet,0.0
1433,video_180,gt,8.635806995977521
1434,video_180,real_blur,1.324920887225681
1435,video_180,nafnet_reds,9.370153782116619
1436,video_180,maxim_realblur_j,6.5381385923361
1437,video_180,maxim_reds,3.2314781311822527
1438,video_180,maxim_gopro,4.716063127252224
1439,video_180,deblurgan_inception,3.5461637252023204
1440,video_181,maxim_reds,0.7408306331278814
1441,video_181,mffdnet,1.6411660667877128
1442,video_181,real_blur,0.0
1443,video_181,maxim_gopro,0.44394249533575003
1444,video_181,maxim_realblur_j,6.894231744274061
1445,video_181,gt,9.843860341264342
1446,video_181,deblurgan_inception,4.40635027956245
1447,video_181,nafnet_reds,5.559598743990387
1448,video_182,maxim_reds,1.0433472995417543
1449,video_182,nafnet_reds,4.8793449525507455
1450,video_182,mffdnet,0.3528540498990116
1451,video_182,real_blur,0.0
1452,video_182,maxim_realblur_j,3.382531584296762
1453,video_182,maxim_gopro,2.4564482640293814
1454,video_182,gt,7.835756561267889
1455,video_182,deblurgan_inception,0.9502954091294398
1456,video_183,gt,6.847266675728356
1457,video_183,nafnet_reds,4.608370482473111
1458,video_183,deblurgan_inception,1.365556735449979
1459,video_183,mffdnet,0.611501641989924
1460,video_183,real_blur,0.0
1461,video_183,maxim_reds,0.487843217869826
1462,video_183,maxim_gopro,0.10778911005957958
1463,video_183,maxim_realblur_j,2.372238195606103
1464,video_184,maxim_gopro,1.4087984852733455
1465,video_184,deblurgan_inception,2.230762488531723
1466,video_184,gt,1.6964903528061992
1467,video_184,nafnet_reds,3.3998488243933815
1468,video_184,maxim_realblur_j,1.1633347487433796
1469,video_184,real_blur,0.0
1470,video_184,mffdnet,1.1535719206263113
1471,video_184,maxim_reds,3.1153971945273113
1472,video_185,maxim_realblur_j,0.6013678632001798
1473,video_185,nafnet_reds,3.665355987793882
1474,video_185,gt,6.7384628981419175
1475,video_185,mffdnet,0.048663665059174854
1476,video_185,real_blur,0.0
1477,video_185,deblurgan_inception,2.6244919264418165
1478,video_185,maxim_reds,0.6890072197503534
1479,video_185,maxim_gopro,0.07271215863026237
1480,video_186,nafnet_reds,4.796357178008289
1481,video_186,maxim_gopro,2.1731660989276236
1482,video_186,mffdnet,0.0
1483,video_186,maxim_reds,3.7383476714762707
1484,video_186,maxim_realblur_j,5.4471525056272005
1485,video_186,gt,6.329607342157795
1486,video_186,deblurgan_inception,2.6021780582932976
1487,video_186,real_blur,1.2664128963656256
1488,video_187,maxim_gopro,3.2550535833180447
1489,video_187,deblurgan_inception,5.3550265587897785
1490,video_187,real_blur,1.8039145957352392
1491,video_187,maxim_realblur_j,7.224685790656861
1492,video_187,nafnet_reds,8.39751091676467
1493,video_187,mffdnet,0.0
1494,video_187,maxim_reds,3.437024683037399
1495,video_187,gt,7.8225438995138985
1496,video_188,nafnet_reds,4.580595742423686
1497,video_188,maxim_realblur_j,0.0
1498,video_188,gt,6.986426744247192
1499,video_188,maxim_reds,2.0083466548135918
1500,video_188,maxim_gopro,1.7314146228057767
1501,video_188,mffdnet,0.9995329224894465
1502,video_188,deblurgan_inception,4.238066371145812
1503,video_188,real_blur,0.7133484128471119
1504,video_189,maxim_realblur_j,5.5986502994918945
1505,video_189,maxim_gopro,3.754902837021032
1506,video_189,mffdnet,0.0
1507,video_189,nafnet_reds,3.7418809588059814
1508,video_189,gt,8.151244742119667
1509,video_189,deblurgan_inception,3.6057244833675712
1510,video_189,real_blur,1.5032702676449388
1511,video_189,maxim_reds,3.2459289842462726
1512,video_190,maxim_gopro,0.72627187540567
1513,video_190,mffdnet,1.067739326366583
1514,video_190,nafnet_reds,6.446106856051603
1515,video_190,maxim_reds,1.4357799089105399
1516,video_190,real_blur,0.0
1517,video_190,gt,9.36306083487662
1518,video_190,deblurgan_inception,4.654936970557611
1519,video_190,maxim_realblur_j,5.173160731382758
1520,video_191,maxim_realblur_j,2.887281575836092
1521,video_191,gt,7.0790084045585004
1522,video_191,real_blur,0.17259263881445985
1523,video_191,mffdnet,0.0
1524,video_191,nafnet_reds,3.9700347993981033
1525,video_191,deblurgan_inception,4.8316561374213665
1526,video_191,maxim_gopro,1.1422020814871423
1527,video_191,maxim_reds,2.527310971313517
1528,video_192,maxim_gopro,2.8856668531338614
1529,video_192,gt,5.786267914017156
1530,video_192,nafnet_reds,7.079547649735854
1531,video_192,maxim_reds,2.6387813466432295
1532,video_192,deblurgan_inception,3.982174483806074
1533,video_192,real_blur,0.7733302911866797
1534,video_192,mffdnet,0.0
1535,video_192,maxim_realblur_j,5.283587756495633
1536,video_193,nafnet_reds,3.818434653688087
1537,video_193,maxim_reds,3.313673065010928
1538,video_193,mffdnet,0.0
1539,video_193,maxim_realblur_j,2.404313921951732
1540,video_193,real_blur,1.7834320738417602
1541,video_193,maxim_gopro,3.166363825846279
1542,video_193,deblurgan_inception,3.8422289724618857
1543,video_193,gt,4.0976994745543225
1544,video_194,mffdnet,1.5369480096873551
1545,video_194,maxim_gopro,6.089464800760197
1546,video_194,deblurgan_inception,5.1769718548730115
1547,video_194,real_blur,0.0
1548,video_194,maxim_realblur_j,8.052711254852763
1549,video_194,nafnet_reds,8.073510248481494
1550,video_194,maxim_reds,4.420382069632051
1551,video_194,gt,9.250720187049296
1552,video_195,gt,10.585087907829042
1553,video_195,maxim_realblur_j,6.377494801137541
1554,video_195,maxim_reds,4.16843832693036
1555,video_195,maxim_gopro,6.405749430089429
1556,video_195,real_blur,0.0
1557,video_195,mffdnet,1.440800482033156
1558,video_195,deblurgan_inception,5.779920027043446
1559,video_195,nafnet_reds,6.897205425212075
1560,video_196,gt,7.368373909433562
1561,video_196,real_blur,0.0
1562,video_196,maxim_realblur_j,6.258545395399038
1563,video_196,mffdnet,0.5342839841019718
1564,video_196,nafnet_reds,5.146223569474563
1565,video_196,maxim_gopro,5.124362795804619
1566,video_196,deblurgan_inception,5.803651506997026
1567,video_196,maxim_reds,3.562871234118864
1568,video_197,nafnet_reds,2.8122144912846543
1569,video_197,maxim_reds,1.6979335428859452
1570,video_197,real_blur,1.1201266890424695
1571,video_197,maxim_realblur_j,0.0
1572,video_197,gt,4.573606424893276
1573,video_197,deblurgan_inception,1.865330990933
1574,video_197,maxim_gopro,2.1848243846008266
1575,video_197,mffdnet,2.0810994959797786
1576,video_198,mffdnet,0.14644614484014426
1577,video_198,deblurgan_inception,2.091689977412442
1578,video_198,maxim_gopro,0.780559469851605
1579,video_198,gt,5.652065044872624
1580,video_198,maxim_reds,1.5910610392740072
1581,video_198,nafnet_reds,3.861929432906082
1582,video_198,maxim_realblur_j,1.187427849349576
1583,video_198,real_blur,0.0
1584,video_199,maxim_reds,3.591462738780708
1585,video_199,maxim_realblur_j,5.277862459436201
1586,video_199,deblurgan_inception,5.215488713451988
1587,video_199,maxim_gopro,1.986609908368381
1588,video_199,real_blur,0.0
1589,video_199,gt,5.97360749120454
1590,video_199,mffdnet,0.4227704447382723
1591,video_199,nafnet_reds,7.0127453364413395
1592,video_200,mffdnet,1.8596775628103606
1593,video_200,maxim_gopro,1.3483809136134748
1594,video_200,nafnet_reds,3.5980869124430086
1595,video_200,real_blur,0.14486483635583802
1596,video_200,gt,5.297324949041441
1597,video_200,maxim_realblur_j,0.0
1598,video_200,deblurgan_inception,3.8046689429518397
1599,video_200,maxim_reds,1.1604138048052683
